2017-09-20 15:27:42,526 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:27:42,527 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:27:42,531 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:27:42,538 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:27:42,540 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 20:13:29,278 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 20:13:29,510 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 20:13:29,519 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 20:13:29,520 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 20:13:29,521 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 20:13:29,605 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 20:13:29,608 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 20:41:24,625 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 20:41:24,743 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 20:41:24,744 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 20:41:24,746 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 20:41:24,747 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 20:41:24,766 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 20:41:24,774 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 21:58:42,776 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 22:47:46,559 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 22:47:49,000 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 22:47:49,480 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 22:47:49,481 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 22:47:49,491 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 22:47:49,494 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 22:47:49,500 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 22:54:33,060 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 22:55:37,451 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 22:55:40,670 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 22:55:40,930 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 22:55:40,931 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 22:55:40,940 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 22:55:41,813 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 22:55:41,932 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
